,service_code,service_code_desc,add_date,resolution_date,service_due_date,service_order_date,priority,street_address,zipcode,ward
5389,S0336,Out of State Parking Violation (ROSA),2023/04/09 19:36:33+00,2023/04/10 05:37:33+00,2023/05/22 19:36:33+00,2023/04/09 19:36:33+00,1,1308 LEEGATE ROAD NW,20012,4
5390,S0261,Parking Enforcement,2023/04/09 19:51:43+00,2023/04/09 20:03:59+00,2023/04/10 19:51:43+00,2023/04/09 19:51:43+00,1,2769 WOODLEY PLACE NW,20008,3
5391,S0261,Parking Enforcement,2023/04/09 19:55:34+00,2023/04/09 20:03:20+00,2023/04/10 19:55:34+00,2023/04/09 19:55:34+00,1,618 NORTH CAROLINA AVENUE SE,20003,6
5392,S0261,Parking Enforcement,2023/04/09 19:55:37+00,2023/04/09 20:04:00+00,2023/04/10 19:55:37+00,2023/04/09 19:55:37+00,1,2769 WOODLEY PLACE NW,20008,3
5393,S0261,Parking Enforcement,2023/04/09 19:57:02+00,2023/04/09 20:02:37+00,2023/04/10 19:57:02+00,2023/04/09 19:57:02+00,1,2763 WOODLEY PLACE NW,20008,3
5394,S0261,Parking Enforcement,2023/04/09 19:58:30+00,2023/04/09 20:01:20+00,2023/04/10 19:58:30+00,2023/04/09 19:58:30+00,1,2761 WOODLEY PLACE NW,20008,3
5395,S0261,Parking Enforcement,2023/04/10 01:07:07+00,2023/04/10 01:14:39+00,2023/04/11 01:07:07+00,2023/04/10 01:07:07+00,1,1900 - 1999 BLOCK OF 9TH STREET NW,20001,1
5396,S0336,Out of State Parking Violation (ROSA),2023/04/10 02:03:12+00,2023/04/10 05:01:45+00,2023/05/23 02:03:12+00,2023/04/10 02:03:12+00,1,1833 NORTH CAPITOL STREET NE,20002,5
5397,S0261,Parking Enforcement,2023/04/10 02:03:48+00,2023/04/10 04:39:34+00,2023/04/11 02:03:48+00,2023/04/10 02:03:48+00,1,1430 CHAPIN STREET NW,20009,1
5398,S0261,Parking Enforcement,2023/04/10 02:39:21+00,2023/04/10 04:24:40+00,2023/04/11 02:39:21+00,2023/04/10 02:39:21+00,1,767 PRINCETON PLACE NW,20010,1
5399,S0261,Parking Enforcement,2023/04/10 03:42:49+00,2023/04/10 04:28:21+00,2023/04/11 03:42:49+00,2023/04/10 03:42:49+00,1,706 BRANDYWINE STREET SE,20032,8
5400,S0261,Parking Enforcement,2023/04/10 05:14:58+00,2023/04/10 06:24:06+00,2023/04/11 05:14:58+00,2023/04/10 05:14:58+00,1,307 K STREET NW,20001,6
5401,S0261,Parking Enforcement,2023/04/10 07:04:29+00,2023/04/10 08:07:32+00,2023/04/11 07:04:29+00,2023/04/10 07:04:29+00,1,54 V STREET NW,20001,5
5402,S0336,Out of State Parking Violation (ROSA),2023/04/10 08:26:50+00,2023/04/11 08:03:08+00,2023/05/23 08:26:50+00,2023/04/10 08:26:50+00,1,1403 W STREET NE,20018,5
5403,S0336,Out of State Parking Violation (ROSA),2023/04/10 00:51:22+00,2023/04/10 05:10:58+00,2023/05/23 00:51:22+00,2023/04/10 00:51:22+00,1,1003 EVARTS STREET NE,20018,5
5404,S0336,Out of State Parking Violation (ROSA),2023/04/10 01:56:15+00,2023/04/10 05:06:03+00,2023/05/23 01:56:15+00,2023/04/10 01:56:15+00,1,909 EVARTS STREET NE,20018,5
5405,S0336,Out of State Parking Violation (ROSA),2023/04/10 01:57:25+00,2023/04/10 05:06:59+00,2023/05/23 01:57:25+00,2023/04/10 01:57:25+00,1,902 EVARTS STREET NE,20018,5
5406,S0336,Out of State Parking Violation (ROSA),2023/04/10 01:58:30+00,2023/04/10 05:02:50+00,2023/05/23 01:58:30+00,2023/04/10 01:58:30+00,1,910 EVARTS STREET NE,20018,5
5407,S0336,Out of State Parking Violation (ROSA),2023/04/10 02:19:48+00,2023/04/10 05:35:15+00,2023/05/23 02:19:48+00,2023/04/10 02:19:48+00,1,901 8TH STREET NE,20002,6
5408,S0261,Parking Enforcement,2023/04/10 02:25:56+00,2023/04/10 04:22:07+00,2023/04/11 02:25:56+00,2023/04/10 02:25:56+00,1,907 6TH STREET SW,20024,6
5409,S0336,Out of State Parking Violation (ROSA),2023/04/10 04:19:40+00,2023/04/10 08:39:49+00,2023/05/20 04:19:40+00,2023/04/10 04:19:40+00,1,828 - 899 BLOCK OF 48TH STREET NE,20019,7
5410,S0336,Out of State Parking Violation (ROSA),2023/04/10 05:08:22+00,2023/04/10 06:34:45+00,2023/05/23 05:08:22+00,2023/04/10 05:08:22+00,1,7500 EASTERN AVENUE NW,20012,4
5411,S0336,Out of State Parking Violation (ROSA),2023/04/10 05:09:55+00,2023/04/10 05:51:08+00,2023/05/23 05:09:55+00,2023/04/10 05:09:55+00,1,705 HEMLOCK STREET NW,20012,4
5412,S0336,Out of State Parking Violation (ROSA),2023/04/10 07:50:26+00,2023/04/11 08:27:53+00,2023/05/23 07:50:25+00,2023/04/10 07:50:26+00,1,3726 CAMDEN STREET SE,20020,7
5413,S0336,Out of State Parking Violation (ROSA),2023/04/10 07:53:19+00,2023/04/11 08:28:32+00,2023/05/23 07:53:19+00,2023/04/10 07:53:19+00,1,3744 CAMDEN STREET SE,20020,7
5414,S0336,Out of State Parking Violation (ROSA),2023/04/10 07:55:05+00,2023/04/11 08:29:13+00,2023/05/23 07:55:05+00,2023/04/10 07:55:05+00,1,CAMDEN STREET SE AND 38TH STREET SE,20020,7
5415,S0336,Out of State Parking Violation (ROSA),2023/04/10 07:56:45+00,2023/04/11 08:29:14+00,2023/05/23 07:56:45+00,2023/04/10 07:56:45+00,1,CAMDEN STREET SE AND 38TH STREET SE,20020,7
5416,S0261,Parking Enforcement,2023/04/10 09:25:03+00,2023/04/10 12:21:06+00,2023/04/11 09:25:03+00,2023/04/10 09:25:03+00,1,4252 EAST CAPITOL STREET NE,20019,7
5417,S0261,Parking Enforcement,2023/04/10 10:52:35+00,2023/04/10 11:57:04+00,2023/04/11 10:52:35+00,2023/04/10 10:52:35+00,1,117 SEATON PLACE NW,20001,5
5418,S0261,Parking Enforcement,2023/04/10 10:52:41+00,2023/04/10 12:18:05+00,2023/04/11 10:52:41+00,2023/04/10 10:52:41+00,1,4117 5TH STREET NW,20011,4
5419,S0261,Parking Enforcement,2023/04/10 12:32:46+00,2023/04/10 13:04:39+00,2023/04/11 12:32:46+00,2023/04/10 12:32:46+00,1,1514 CORCORAN STREET NW,20009,2
5420,S0261,Parking Enforcement,2023/04/10 12:32:56+00,2023/04/10 13:44:45+00,2023/04/11 12:32:56+00,2023/04/10 12:32:56+00,1,2652 MARTIN LUTHER KING JR AVENUE SE,20020,8
5421,S0261,Parking Enforcement,2023/04/10 12:33:24+00,2023/04/10 13:48:14+00,2023/04/11 12:33:24+00,2023/04/10 12:33:24+00,1,1600 - 1699 BLOCK OF CORCORAN STREET NW,20009,2
5422,S0261,Parking Enforcement,2023/04/10 12:35:24+00,2023/04/10 14:15:06+00,2023/04/11 12:35:24+00,2023/04/10 12:35:24+00,1,2814 17TH STREET NE,20018,5
5423,S0261,Parking Enforcement,2023/04/10 12:37:05+00,2023/04/10 13:24:05+00,2023/04/11 12:37:05+00,2023/04/10 12:37:05+00,1,200 I STREET SW,20024,6
5424,S0261,Parking Enforcement,2023/04/10 12:37:56+00,2023/04/10 13:51:04+00,2023/04/11 12:37:56+00,2023/04/10 12:37:56+00,1,5233 NORTH CAPITOL STREET NE,20011,5
5425,S0261,Parking Enforcement,2023/04/10 12:38:22+00,2023/04/10 13:33:05+00,2023/04/11 12:38:22+00,2023/04/10 12:38:22+00,1,1378 SHERIDAN STREET NW,20011,4
5426,S0261,Parking Enforcement,2023/04/10 12:38:53+00,2023/04/10 13:34:58+00,2023/04/11 12:38:53+00,2023/04/10 12:38:53+00,1,501 C STREET NW,20001,6
5427,S0261,Parking Enforcement,2023/04/10 12:40:04+00,2023/04/10 13:46:10+00,2023/04/11 12:40:04+00,2023/04/10 12:40:04+00,1,555 NEW JERSEY AVENUE NW,20001,6
5428,S0261,Parking Enforcement,2023/04/10 12:42:12+00,2023/04/10 13:27:05+00,2023/04/11 12:42:11+00,2023/04/10 12:42:12+00,1,300 I STREET SW,20024,6
5429,S0261,Parking Enforcement,2023/04/10 13:02:36+00,2023/04/10 14:36:04+00,2023/04/11 13:02:36+00,2023/04/10 13:02:36+00,1,1443 MARYLAND AVENUE NE,20002,6
5430,S0261,Parking Enforcement,2023/04/10 13:03:19+00,2023/04/10 14:15:24+00,2023/04/11 13:03:19+00,2023/04/10 13:03:19+00,1,2100 I STREET NW,20052,2
5431,S0261,Parking Enforcement,2023/04/10 13:04:49+00,2023/04/10 13:34:20+00,2023/04/11 13:04:49+00,2023/04/10 13:04:49+00,1,3722 S STREET NW,20007,2
5432,S0261,Parking Enforcement,2023/04/10 13:11:26+00,2023/04/10 14:04:20+00,2023/04/11 13:11:26+00,2023/04/10 13:11:26+00,1,2652 MARTIN LUTHER KING JR AVENUE SE,20020,8
5433,S0261,Parking Enforcement,2023/04/10 13:13:43+00,2023/04/10 18:24:31+00,2023/04/11 13:13:43+00,2023/04/10 13:13:43+00,1,55 V STREET NW,20001,5
5434,S0261,Parking Enforcement,2023/04/10 13:14:37+00,2023/04/10 16:22:30+00,2023/04/11 13:14:37+00,2023/04/10 13:14:37+00,1,1633 NEWTON STREET NW,20010,1
5435,S0261,Parking Enforcement,2023/04/10 13:16:31+00,2023/04/10 15:10:49+00,2023/04/11 13:16:31+00,2023/04/10 13:16:31+00,1,934 O STREET NW,20001,2
5436,S0261,Parking Enforcement,2023/04/10 13:17:00+00,2023/04/10 18:20:20+00,2023/04/11 13:17:00+00,2023/04/10 13:17:00+00,1,2500 - 2599 BLOCK OF 13TH STREET NW,20009,1
5437,S0261,Parking Enforcement,2023/04/10 13:19:12+00,2023/04/10 15:35:41+00,2023/04/11 13:19:12+00,2023/04/10 13:19:12+00,1,5415 7TH STREET NW,20011,4
5438,S0261,Parking Enforcement,2023/04/10 13:20:27+00,2023/04/10 15:14:45+00,2023/04/11 13:20:27+00,2023/04/10 13:20:27+00,1,1000 - 1019 BLOCK OF PARK ROAD NW,20010,1
5439,S0261,Parking Enforcement,2023/04/10 13:24:52+00,2023/04/10 15:27:15+00,2023/04/11 13:24:52+00,2023/04/10 13:24:52+00,1,151 Q STREET NE,20002,5
5440,S0261,Parking Enforcement,2023/04/10 13:29:48+00,2023/04/10 15:33:26+00,2023/04/11 13:29:48+00,2023/04/10 13:29:48+00,1,2000 - 2099 BLOCK OF 13TH STREET NW,20009,1
5441,S0261,Parking Enforcement,2023/04/10 13:32:06+00,2023/04/10 14:43:17+00,2023/04/11 13:32:06+00,2023/04/10 13:32:06+00,1,1200 - 1299 BLOCK OF V STREET NW,20009,1
5442,S0261,Parking Enforcement,2023/04/10 13:34:05+00,2023/04/10 15:31:49+00,2023/04/11 13:34:05+00,2023/04/10 13:34:05+00,1,1300 - 1399 BLOCK OF PARKWOOD PLACE NW,20010,1
5443,S0261,Parking Enforcement,2023/04/10 13:34:42+00,2023/04/10 15:34:01+00,2023/04/11 13:34:42+00,2023/04/10 13:34:42+00,1,1300 - 1399 BLOCK OF V STREET NW,20009,1
5444,S0261,Parking Enforcement,2023/04/10 13:35:02+00,2023/04/10 15:27:46+00,2023/04/11 13:35:02+00,2023/04/10 13:35:02+00,1,1400 - 1499 BLOCK OF Q STREET NW,20009,2
5445,S0261,Parking Enforcement,2023/04/10 13:36:35+00,2023/04/10 14:26:01+00,2023/04/11 13:36:35+00,2023/04/10 13:36:35+00,1,611 DECATUR STREET NW,20011,4
5446,S0261,Parking Enforcement,2023/04/10 13:37:16+00,2023/04/10 15:34:59+00,2023/04/11 13:37:16+00,2023/04/10 13:37:16+00,1,1300 - 1399 BLOCK OF W STREET NW,20009,1
5447,S0261,Parking Enforcement,2023/04/10 13:38:43+00,2023/04/10 15:37:14+00,2023/04/11 13:38:43+00,2023/04/10 13:38:43+00,1,2548 UNIVERSITY PLACE NW,20009,1
5448,S0261,Parking Enforcement,2023/04/10 13:39:13+00,2023/04/10 14:47:32+00,2023/04/11 13:39:13+00,2023/04/10 13:39:13+00,1,1500 - 1509 BLOCK OF V STREET NW,20009,1
5449,S0336,Out of State Parking Violation (ROSA),2023/04/10 13:40:51+00,2023/04/11 08:31:21+00,2023/05/23 13:40:51+00,2023/04/10 13:40:51+00,1,516 24TH STREET NE,20002,7
5450,S0261,Parking Enforcement,2023/04/10 13:43:52+00,2023/04/10 14:27:40+00,2023/04/11 13:43:52+00,2023/04/10 13:43:52+00,1,2323 GREEN STREET SE,20020,8
5451,S0261,Parking Enforcement,2023/04/10 14:14:47+00,2023/04/10 16:15:34+00,2023/04/11 14:14:47+00,2023/04/10 14:14:47+00,1,1400 - 1499 BLOCK OF CHAPIN STREET NW,20009,1
5452,S0261,Parking Enforcement,2023/04/10 14:16:17+00,2023/04/10 15:29:01+00,2023/04/11 14:16:17+00,2023/04/10 14:16:17+00,1,1413 T STREET NW,20009,2
5453,S0261,Parking Enforcement,2023/04/10 14:19:50+00,2023/04/10 16:30:11+00,2023/04/11 14:19:50+00,2023/04/10 14:19:50+00,1,320 FLORIDA AVENUE NE,20002,5
5454,S0261,Parking Enforcement,2023/04/10 14:21:48+00,2023/04/10 15:11:42+00,2023/04/11 14:21:48+00,2023/04/10 14:21:48+00,1,3200 6TH STREET SE,20032,8
5455,S0261,Parking Enforcement,2023/04/10 14:23:22+00,2023/04/10 16:12:17+00,2023/04/11 14:23:22+00,2023/04/10 14:23:22+00,1,111 THOMAS STREET NW,20001,5
5456,S0261,Parking Enforcement,2023/04/10 14:24:30+00,2023/04/10 16:13:13+00,2023/04/11 14:24:30+00,2023/04/10 14:24:30+00,1,729 KENYON STREET NW,20010,1
5457,S0261,Parking Enforcement,2023/04/10 14:26:03+00,2023/04/10 14:36:50+00,2023/04/11 14:26:03+00,2023/04/10 14:26:03+00,1,2125 10TH STREET NW,20001,1
5458,S0261,Parking Enforcement,2023/04/10 14:52:24+00,2023/04/10 16:48:05+00,2023/04/11 14:52:24+00,2023/04/10 14:52:24+00,1,4 ATLANTIC STREET SW,20032,8
5459,S0261,Parking Enforcement,2023/04/10 14:54:22+00,2023/04/10 16:27:05+00,2023/04/11 14:54:22+00,2023/04/10 14:54:22+00,1,499 SOUTH CAPITOL STREET SW,20003,6
5460,S0261,Parking Enforcement,2023/04/10 14:54:54+00,2023/04/10 15:16:47+00,2023/04/11 14:54:54+00,2023/04/10 14:54:54+00,1,1620 CORCORAN STREET NW,20009,2
5461,S0261,Parking Enforcement,2023/04/10 14:55:45+00,2023/04/10 16:19:44+00,2023/04/11 14:55:45+00,2023/04/10 14:55:45+00,1,2125 10TH STREET NW,20001,1
5462,S0261,Parking Enforcement,2023/04/10 14:56:54+00,2023/04/10 18:30:57+00,2023/04/11 14:56:54+00,2023/04/10 14:56:54+00,1,1351 DOWNING STREET NE,20018,5
5463,S0261,Parking Enforcement,2023/04/10 14:43:15+00,2023/04/10 16:14:07+00,2023/04/11 14:43:15+00,2023/04/10 14:43:15+00,1,1111 FAIRMONT STREET NW,20009,1
5464,S0261,Parking Enforcement,2023/04/10 14:45:22+00,2023/04/10 15:06:05+00,2023/04/11 14:45:22+00,2023/04/10 14:45:22+00,1,221 TINGEY STREET SE,20003,8
5465,S0261,Parking Enforcement,2023/04/10 14:45:38+00,2023/04/10 14:46:41+00,2023/04/11 14:45:38+00,2023/04/10 14:45:38+00,1,1413 T STREET SE,20020,8
5466,S0261,Parking Enforcement,2023/04/10 15:06:20+00,2023/04/10 17:03:31+00,2023/04/11 15:06:20+00,2023/04/10 15:06:20+00,1,1100 - 1199 BLOCK OF MORSE STREET NE,20002,5
5467,S0261,Parking Enforcement,2023/04/10 15:08:22+00,2023/04/10 16:21:14+00,2023/04/11 15:08:21+00,2023/04/10 15:08:22+00,1,1200 CLIFTON STREET NW,20009,1
5468,S0261,Parking Enforcement,2023/04/10 15:10:23+00,2023/04/10 16:28:41+00,2023/04/11 15:10:22+00,2023/04/10 15:10:23+00,1,500 G STREET SE,20003,6
5469,S0261,Parking Enforcement,2023/04/10 15:14:34+00,2023/04/10 17:52:46+00,2023/04/11 15:14:34+00,2023/04/10 15:14:34+00,1,145 ADAMS STREET NW,20001,5
5470,S0261,Parking Enforcement,2023/04/10 15:16:19+00,2023/04/10 17:00:25+00,2023/04/11 15:16:19+00,2023/04/10 15:16:19+00,1,2639 CONNECTICUT AVENUE NW,20008,3
5471,S0261,Parking Enforcement,2023/04/10 15:16:41+00,2023/04/10 16:31:22+00,2023/04/11 15:16:41+00,2023/04/10 15:16:41+00,1,3750 JAMISON STREET NE,20018,5
5472,S0261,Parking Enforcement,2023/04/10 11:17:53+00,2023/04/10 11:25:00+00,2023/04/11 11:17:53+00,2023/04/10 11:17:53+00,1,709 BRANDYWINE STREET SE,20032,8
5473,S0261,Parking Enforcement,2023/04/10 11:26:11+00,2023/04/10 13:02:51+00,2023/04/11 11:26:11+00,2023/04/10 11:26:11+00,1,700 MONROE STREET NE,20017,5
5474,S0261,Parking Enforcement,2023/04/10 11:28:52+00,2023/04/10 13:08:11+00,2023/04/11 11:28:52+00,2023/04/10 11:28:52+00,1,2146 QUEENS CHAPEL ROAD NE,20018,5
5475,S0261,Parking Enforcement,2023/04/10 11:40:20+00,2023/04/10 12:09:12+00,2023/04/11 11:40:20+00,2023/04/10 11:40:20+00,1,4432 KLINGLE STREET NW,20016,3
5476,S0261,Parking Enforcement,2023/04/10 11:29:11+00,2023/04/10 11:33:53+00,2023/04/11 11:29:11+00,2023/04/10 11:29:11+00,1,1744 D STREET NE,20002,7
5477,S0336,Out of State Parking Violation (ROSA),2023/04/10 11:30:06+00,2023/04/11 08:06:12+00,2023/05/23 11:30:06+00,2023/04/10 11:30:06+00,1,54 V STREET NW,20001,5
5478,S0336,Out of State Parking Violation (ROSA),2023/04/10 11:32:21+00,2023/04/11 08:05:06+00,2023/05/23 11:32:21+00,2023/04/10 11:32:21+00,1,3110 NEWTON STREET NE,20018,5
5479,S0261,Parking Enforcement,2023/04/10 11:36:04+00,2023/04/10 11:37:45+00,2023/04/11 11:36:04+00,2023/04/10 11:36:04+00,1,3101 RHODE ISLAND AVENUE NE,20018,5
5480,S0261,Parking Enforcement,2023/04/10 11:37:48+00,2023/04/10 12:35:53+00,2023/04/11 11:37:48+00,2023/04/10 11:37:48+00,1,2040 TUNLAW ROAD NW,20007,3
5481,S0261,Parking Enforcement,2023/04/10 11:38:02+00,2023/04/10 12:53:32+00,2023/04/11 11:38:02+00,2023/04/10 11:38:02+00,1,221 PENNSYLVANIA AVENUE SE,20003,6
5482,S0261,Parking Enforcement,2023/04/10 11:45:36+00,2023/04/10 13:24:59+00,2023/04/11 11:45:36+00,2023/04/10 11:45:36+00,1,723 HARVARD STREET NW,20001,1
5483,S0261,Parking Enforcement,2023/04/10 11:52:18+00,2023/04/10 14:50:00+00,2023/04/11 11:52:18+00,2023/04/10 11:52:18+00,1,2120 VERMONT AVENUE NW,20001,1
5484,S0261,Parking Enforcement,2023/04/10 11:52:26+00,2023/04/10 12:12:05+00,2023/04/11 11:52:26+00,2023/04/10 11:52:26+00,1,2540 ELVANS ROAD SE,20020,8
5485,S0261,Parking Enforcement,2023/04/10 11:52:51+00,2023/04/10 12:27:08+00,2023/04/11 11:52:51+00,2023/04/10 11:52:51+00,1,HAMILTON STREET NE AND SOUTH DAKOTA AVENUE NE,20011,5
5486,S0261,Parking Enforcement,2023/04/10 11:53:39+00,2023/04/10 13:09:03+00,2023/04/11 11:53:39+00,2023/04/10 11:53:39+00,1,4000 MASSACHUSETTS AVENUE NW,20016,3
5487,S0261,Parking Enforcement,2023/04/10 11:53:52+00,2023/04/10 13:12:05+00,2023/04/11 11:53:52+00,2023/04/10 11:53:52+00,1,2438 MARKET STREET NE,20018,5
5488,S0261,Parking Enforcement,2023/04/10 11:55:39+00,2023/04/10 12:52:00+00,2023/04/11 11:55:39+00,2023/04/10 11:55:39+00,1,130 M STREET NE,20002,6
5489,S0261,Parking Enforcement,2023/04/10 11:55:58+00,2023/04/10 12:42:06+00,2023/04/11 11:55:58+00,2023/04/10 11:55:58+00,1,1200 NORTH CAPITOL STREET NW,20002,6
5490,S0261,Parking Enforcement,2023/04/10 12:02:22+00,2023/04/10 13:23:27+00,2023/04/11 12:02:22+00,2023/04/10 12:02:22+00,1,CATHEDRAL AVENUE NW AND 34TH STREET NW,20008,3
5491,S0261,Parking Enforcement,2023/04/10 12:12:59+00,2023/04/10 14:48:26+00,2023/04/11 12:12:59+00,2023/04/10 12:12:59+00,1,1408 GIRARD STREET NW,20009,1
5492,S0261,Parking Enforcement,2023/04/10 12:20:01+00,2023/04/10 12:51:28+00,2023/04/11 12:20:01+00,2023/04/10 12:20:01+00,1,10 - 99 BLOCK OF R STREET NE,20002,5
5493,S0261,Parking Enforcement,2023/04/10 11:40:03+00,2023/04/10 12:25:36+00,2023/04/11 11:40:03+00,2023/04/10 11:40:03+00,1,3112 RHODE ISLAND AVENUE NE,20018,5
5494,S0261,Parking Enforcement,2023/04/10 12:26:22+00,2023/04/10 13:23:24+00,2023/04/11 12:26:22+00,2023/04/10 12:26:22+00,1,4001 SOUTH CAPITOL STREET SW,20032,8
5495,S0261,Parking Enforcement,2023/04/10 12:27:05+00,2023/04/10 12:59:59+00,2023/04/11 12:27:05+00,2023/04/10 12:27:05+00,1,3300 6TH STREET SE,20032,8
5496,S0261,Parking Enforcement,2023/04/10 12:50:49+00,2023/04/10 13:45:05+00,2023/04/11 12:50:49+00,2023/04/10 12:50:49+00,1,3 TINGEY SQUARE SE,20003,8
5497,S0261,Parking Enforcement,2023/04/10 12:54:15+00,2023/04/10 17:51:03+00,2023/04/11 12:54:15+00,2023/04/10 12:54:15+00,1,2700 16TH STREET NW,20009,1
5498,S0261,Parking Enforcement,2023/04/10 12:55:57+00,2023/04/10 14:19:01+00,2023/04/11 12:55:57+00,2023/04/10 12:55:57+00,1,700 UPSHUR STREET NW,20011,4
5499,S0261,Parking Enforcement,2023/04/10 13:44:19+00,2023/04/10 16:16:19+00,2023/04/11 13:44:19+00,2023/04/10 13:44:19+00,1,417 HAMILTON STREET NW,20011,4
5500,S0261,Parking Enforcement,2023/04/10 13:47:34+00,2023/04/10 15:20:13+00,2023/04/11 13:47:34+00,2023/04/10 13:47:34+00,1,1800 - 1899 BLOCK OF F STREET NW,20405,2
5501,S0261,Parking Enforcement,2023/04/10 13:48:05+00,2023/04/10 14:44:59+00,2023/04/11 13:48:05+00,2023/04/10 13:48:05+00,1,700  - 799 BLOCK OF UPSHUR STREET NW,20011,4
5502,S0261,Parking Enforcement,2023/04/10 13:49:41+00,2023/04/10 15:36:28+00,2023/04/11 13:49:41+00,2023/04/10 13:49:41+00,1,1303 FAIRMONT STREET NW,20009,1
5503,S0261,Parking Enforcement,2023/04/10 13:50:49+00,2023/04/10 15:15:07+00,2023/04/11 13:50:49+00,2023/04/10 13:50:49+00,1,2113 3RD STREET NE,20002,5
5504,S0261,Parking Enforcement,2023/04/10 13:53:47+00,2023/04/10 13:58:06+00,2023/04/11 13:53:47+00,2023/04/10 13:53:47+00,1,5233 NORTH CAPITOL STREET NE,20011,5
5505,S0261,Parking Enforcement,2023/04/10 13:54:26+00,2023/04/10 17:53:39+00,2023/04/11 13:54:26+00,2023/04/10 13:54:26+00,1,2100 - 2199 BLOCK OF 15TH STREET NW,20009,1
5506,S0261,Parking Enforcement,2023/04/10 13:55:36+00,2023/04/10 15:12:33+00,2023/04/11 13:55:35+00,2023/04/10 13:55:36+00,1,3624 T STREET NW,20007,2
5507,S0336,Out of State Parking Violation (ROSA),2023/04/10 13:56:16+00,2023/04/11 08:13:05+00,2023/05/23 13:56:16+00,2023/04/10 13:56:16+00,1,2300 E STREET NE,20002,7
5508,S0261,Parking Enforcement,2023/04/10 13:59:20+00,2023/04/10 15:51:14+00,2023/04/11 13:59:20+00,2023/04/10 13:59:20+00,1,400  - 499 BLOCK OF JEFFERSON STREET NW,20011,4
5509,S0261,Parking Enforcement,2023/04/10 14:00:56+00,2023/04/10 14:32:28+00,2023/04/11 14:00:55+00,2023/04/10 14:00:56+00,1,1620 CONSTITUTION AVENUE NE,20002,7
5510,S0336,Out of State Parking Violation (ROSA),2023/04/10 14:01:02+00,2023/04/11 08:25:51+00,2023/05/23 14:01:02+00,2023/04/10 14:01:02+00,1,612 NEWTON PLACE NW,20010,1
5511,S0261,Parking Enforcement,2023/04/10 14:11:16+00,2023/04/10 18:02:51+00,2023/04/11 14:11:16+00,2023/04/10 14:11:16+00,1,121 THOMAS STREET NW,20001,5
5512,S0261,Parking Enforcement,2023/04/10 14:29:31+00,2023/04/10 15:23:10+00,2023/04/11 14:29:31+00,2023/04/10 14:29:31+00,1,2613 MARTIN LUTHER KING JR AVENUE SE,20020,8
5513,S0261,Parking Enforcement,2023/04/10 14:30:01+00,2023/04/10 16:00:42+00,2023/04/11 14:30:01+00,2023/04/10 14:30:01+00,1,2540 ELVANS ROAD SE,20020,8
5514,S0261,Parking Enforcement,2023/04/10 14:32:04+00,2023/04/10 16:24:09+00,2023/04/11 14:32:04+00,2023/04/10 14:32:04+00,1,3565 6TH STREET NW,20010,1
5515,S0261,Parking Enforcement,2023/04/10 14:34:42+00,2023/04/10 15:56:30+00,2023/04/11 14:34:41+00,2023/04/10 14:34:42+00,1,407 3RD STREET NE,20002,6
5516,S0261,Parking Enforcement,2023/04/10 14:35:35+00,2023/04/10 15:36:11+00,2023/04/11 14:35:35+00,2023/04/10 14:35:35+00,1,6220 PINEY BRANCH ROAD NW,20011,4
5517,S0261,Parking Enforcement,2023/04/10 14:38:56+00,2023/04/10 14:53:12+00,2023/04/11 14:38:56+00,2023/04/10 14:38:56+00,1,2540 ELVANS ROAD SE,20020,8
5518,S0261,Parking Enforcement,2023/04/10 14:39:21+00,2023/04/10 18:32:35+00,2023/04/11 14:39:21+00,2023/04/10 14:39:21+00,1,30 KENNEDY STREET NE,20011,4
5519,S0336,Out of State Parking Violation (ROSA),2023/04/10 14:39:29+00,2023/04/11 08:26:38+00,2023/05/23 14:39:29+00,2023/04/10 14:39:29+00,1,3565 6TH STREET NW,20010,1
5520,S0336,Out of State Parking Violation (ROSA),2023/04/10 14:39:44+00,2023/04/11 08:11:33+00,2023/05/23 14:39:44+00,2023/04/10 14:39:44+00,1,505 24TH STREET NE,20002,7
5521,S0261,Parking Enforcement,2023/04/10 14:40:15+00,2023/04/10 15:26:57+00,2023/04/11 14:40:15+00,2023/04/10 14:40:15+00,1,1517 CORCORAN STREET NW,20009,2
5522,S0261,Parking Enforcement,2023/04/10 15:27:36+00,2023/04/10 18:44:37+00,2023/04/11 15:27:36+00,2023/04/10 15:27:36+00,1,300 7TH STREET SW,20024,6
5523,S0261,Parking Enforcement,2023/04/10 15:31:31+00,2023/04/10 15:57:25+00,2023/04/11 15:31:30+00,2023/04/10 15:31:31+00,1,120 4TH STREET NE,20002,6
5524,S0261,Parking Enforcement,2023/04/10 15:38:25+00,2023/04/10 16:05:28+00,2023/04/11 15:38:25+00,2023/04/10 15:38:25+00,1,3200 6TH STREET SE,20032,8
5525,S0261,Parking Enforcement,2023/04/10 15:48:36+00,2023/04/10 16:58:14+00,2023/04/11 15:48:36+00,2023/04/10 15:48:36+00,1,2420 14TH STREET NW,20009,1
5526,S0261,Parking Enforcement,2023/04/10 15:48:50+00,2023/04/10 16:59:29+00,2023/04/11 15:48:50+00,2023/04/10 15:48:50+00,1,2829 CONNECTICUT AVENUE NW,20008,3
5527,S0261,Parking Enforcement,2023/04/10 15:56:06+00,2023/04/10 17:00:05+00,2023/04/11 15:56:06+00,2023/04/10 15:56:06+00,1,1700 2ND STREET NW,20001,5
